Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe
2021-10-09 00:00:00,2022-10-09 00:00:00,2021-10-12 00:00:00,2022-10-07 00:00:00,8.32,-15.07,23.39,0.548671,-0.622852
2017-02-06 00:00:00,2018-02-06 00:00:00,2017-02-07 00:00:00,2018-02-05 00:00:00,13.52,17.52,-4.0,2.602262,1.959885
2018-09-10 00:00:00,2019-09-10 00:00:00,2018-09-11 00:00:00,2019-09-09 00:00:00,-9.03,5.21,-14.24,-0.772405,0.389975
2002-03-17 00:00:00,2003-03-17 00:00:00,2002-03-19 00:00:00,2003-03-14 00:00:00,9.86,-27.44,37.3,0.626114,-1.06484
2017-02-15 00:00:00,2018-02-15 00:00:00,2017-02-16 00:00:00,2018-02-14 00:00:00,11.88,17.09,-5.21,1.687381,1.675111
2007-05-25 00:00:00,2008-05-24 00:00:00,2007-05-29 00:00:00,2008-05-23 00:00:00,-6.93,-7.83,0.9,-0.460385,-0.328288
2013-07-06 00:00:00,2014-07-06 00:00:00,2013-07-09 00:00:00,2014-07-03 00:00:00,7.98,22.39,-14.41,1.94809,2.07187
2021-06-07 00:00:00,2022-06-07 00:00:00,2021-06-08 00:00:00,2022-06-06 00:00:00,9.51,-1.2,10.71,0.703975,0.025438
2000-09-26 00:00:00,2001-09-26 00:00:00,2000-09-27 00:00:00,2001-09-25 00:00:00,5.58,-28.04,33.62,0.427258,-1.288845
2010-10-07 00:00:00,2011-10-07 00:00:00,2010-10-08 00:00:00,2011-10-06 00:00:00,5.91,1.94,3.97,0.511063,0.197027
2003-09-14 00:00:00,2004-09-13 00:00:00,2003-09-16 00:00:00,2004-09-10 00:00:00,-8.42,10.88,-19.3,-1.616336,0.967849
2019-12-19 00:00:00,2020-12-18 00:00:00,2019-12-20 00:00:00,2020-12-17 00:00:00,-22.41,17.73,-40.14,-0.946406,0.658809
2013-06-20 00:00:00,2014-06-20 00:00:00,2013-06-21 00:00:00,2014-06-19 00:00:00,9.22,25.34,-16.12,2.609586,2.257738
2013-09-20 00:00:00,2014-09-20 00:00:00,2013-09-23 00:00:00,2014-09-19 00:00:00,7.53,20.4,-12.87,1.753819,1.918009
2017-06-04 00:00:00,2018-06-04 00:00:00,2017-06-06 00:00:00,2018-06-01 00:00:00,8.44,14.64,-6.2,1.003335,1.172222
2005-04-24 00:00:00,2006-04-24 00:00:00,2005-04-26 00:00:00,2006-04-21 00:00:00,-0.4,15.86,-16.26,-0.116414,1.588721
2008-12-18 00:00:00,2009-12-18 00:00:00,2008-12-19 00:00:00,2009-12-17 00:00:00,-1.77,27.14,-28.91,-0.046811,1.034215
2007-09-29 00:00:00,2008-09-28 00:00:00,2007-10-02 00:00:00,2008-09-26 00:00:00,-10.41,-19.91,9.5,-0.778187,-0.910206
2015-11-21 00:00:00,2016-11-20 00:00:00,2015-11-24 00:00:00,2016-11-18 00:00:00,8.93,6.62,2.31,1.053882,0.534221
2010-04-28 00:00:00,2011-04-28 00:00:00,2010-04-29 00:00:00,2011-04-27 00:00:00,8.71,14.48,-5.77,0.791622,0.863807
2015-11-26 00:00:00,2016-11-25 00:00:00,2015-11-30 00:00:00,2016-11-23 00:00:00,12.7,8.03,4.67,1.511924,0.629324
2019-04-17 00:00:00,2020-04-16 00:00:00,2019-04-18 00:00:00,2020-04-15 00:00:00,-14.77,-2.27,-12.5,-0.625714,0.080766
2023-04-11 00:00:00,2024-04-10 00:00:00,2023-04-12 00:00:00,2024-04-09 00:00:00,19.15,29.11,-9.96,2.209193,2.298619
2020-08-19 00:00:00,2021-08-19 00:00:00,2020-08-20 00:00:00,2021-08-18 00:00:00,9.29,31.76,-22.47,0.869884,1.942835
2007-10-24 00:00:00,2008-10-23 00:00:00,2007-10-25 00:00:00,2008-10-22 00:00:00,-24.08,-39.04,14.96,-1.438994,-1.358719
2014-03-18 00:00:00,2015-03-18 00:00:00,2014-03-19 00:00:00,2015-03-17 00:00:00,5.93,13.59,-7.66,0.708125,1.160959
2005-03-20 00:00:00,2006-03-20 00:00:00,2005-03-22 00:00:00,2006-03-17 00:00:00,3.71,13.71,-10.0,0.974014,1.319906
2002-03-04 00:00:00,2003-03-04 00:00:00,2002-03-05 00:00:00,2003-03-03 00:00:00,-6.03,-25.96,19.93,-0.294891,-1.00458
2004-12-17 00:00:00,2005-12-17 00:00:00,2004-12-20 00:00:00,2005-12-16 00:00:00,0.29,7.63,-7.34,0.096854,0.76948
2009-10-03 00:00:00,2010-10-03 00:00:00,2009-10-06 00:00:00,2010-10-01 00:00:00,-0.68,10.77,-11.45,0.019353,0.648784
2017-03-24 00:00:00,2018-03-24 00:00:00,2017-03-27 00:00:00,2018-03-23 00:00:00,15.35,12.57,2.78,1.973715,1.145641
2002-02-15 00:00:00,2003-02-15 00:00:00,2002-02-19 00:00:00,2003-02-14 00:00:00,-2.8,-21.4,18.6,-0.089867,-0.772886
2015-11-10 00:00:00,2016-11-09 00:00:00,2015-11-11 00:00:00,2016-11-08 00:00:00,6.16,5.29,0.87,0.672654,0.437475
2005-05-29 00:00:00,2006-05-29 00:00:00,2005-06-01 00:00:00,2006-05-26 00:00:00,-2.56,8.42,-10.98,-0.531532,0.883132
2014-10-24 00:00:00,2015-10-24 00:00:00,2014-10-27 00:00:00,2015-10-23 00:00:00,9.6,7.92,1.68,0.851362,0.588395
2018-05-31 00:00:00,2019-05-31 00:00:00,2018-06-01 00:00:00,2019-05-30 00:00:00,-13.48,3.96,-17.44,-1.448402,0.3349
2010-05-26 00:00:00,2011-05-26 00:00:00,2010-05-27 00:00:00,2011-05-25 00:00:00,14.33,21.9,-7.57,1.393452,1.385643
2021-04-25 00:00:00,2022-04-25 00:00:00,2021-04-27 00:00:00,2022-04-22 00:00:00,13.62,3.38,10.24,1.135107,0.293935
2019-10-10 00:00:00,2020-10-09 00:00:00,2019-10-11 00:00:00,2020-10-08 00:00:00,-25.32,18.28,-43.6,-1.093045,0.679963
2008-06-19 00:00:00,2009-06-19 00:00:00,2008-06-20 00:00:00,2009-06-18 00:00:00,-51.08,-28.43,-22.65,-2.497222,-0.510401
2023-11-20 00:00:00,2024-11-19 00:00:00,2023-11-21 00:00:00,2024-11-18 00:00:00,19.43,31.51,-12.08,2.57475,2.334155
2017-02-16 00:00:00,2018-02-16 00:00:00,2017-02-17 00:00:00,2018-02-15 00:00:00,11.88,18.4,-6.52,1.687355,1.776743
2001-05-23 00:00:00,2002-05-23 00:00:00,2001-05-24 00:00:00,2002-05-22 00:00:00,10.97,-14.87,25.84,1.347003,-0.753052
2020-05-19 00:00:00,2021-05-19 00:00:00,2020-05-20 00:00:00,2021-05-18 00:00:00,3.44,40.96,-37.52,0.332377,2.112166
2007-10-30 00:00:00,2008-10-29 00:00:00,2007-10-31 00:00:00,2008-10-28 00:00:00,-6.91,-38.09,31.18,-0.285675,-1.191702
2002-03-26 00:00:00,2003-03-26 00:00:00,2002-03-27 00:00:00,2003-03-25 00:00:00,-2.9,-22.31,19.41,-0.152595,-0.790831
2014-08-25 00:00:00,2015-08-25 00:00:00,2014-08-26 00:00:00,2015-08-24 00:00:00,8.21,-3.55,11.76,0.872795,-0.205906
2018-01-06 00:00:00,2019-01-06 00:00:00,2018-01-09 00:00:00,2019-01-04 00:00:00,-14.68,-6.32,-8.36,-1.352725,-0.289435
2018-07-17 00:00:00,2019-07-17 00:00:00,2018-07-18 00:00:00,2019-07-16 00:00:00,-8.51,8.77,-17.28,-0.836263,0.630288
2017-08-03 00:00:00,2018-08-03 00:00:00,2017-08-04 00:00:00,2018-08-02 00:00:00,5.28,16.27,-10.99,0.640977,1.266624
2021-10-28 00:00:00,2022-10-28 00:00:00,2021-10-29 00:00:00,2022-10-27 00:00:00,11.04,-16.01,27.05,0.659885,-0.648043
2017-10-30 00:00:00,2018-10-30 00:00:00,2017-10-31 00:00:00,2018-10-29 00:00:00,-3.53,4.48,-8.01,-0.321581,0.385574
2020-09-17 00:00:00,2021-09-17 00:00:00,2020-09-18 00:00:00,2021-09-16 00:00:00,8.9,36.71,-27.81,0.893272,2.366086
2015-10-26 00:00:00,2016-10-25 00:00:00,2015-10-27 00:00:00,2016-10-24 00:00:00,15.74,6.25,9.49,2.1642,0.504805
2013-03-22 00:00:00,2014-03-22 00:00:00,2013-03-25 00:00:00,2014-03-21 00:00:00,7.79,22.59,-14.8,2.159889,1.856052
2006-10-29 00:00:00,2007-10-29 00:00:00,2006-10-31 00:00:00,2007-10-26 00:00:00,6.5,13.58,-7.08,1.202252,1.029227
2020-05-12 00:00:00,2021-05-12 00:00:00,2020-05-13 00:00:00,2021-05-11 00:00:00,6.34,49.45,-43.11,0.556879,2.44237
2024-03-02 00:00:00,2025-03-02 00:00:00,2024-03-05 00:00:00,2025-02-28 00:00:00,12.04,18.66,-6.62,1.709981,1.422643
2000-03-01 00:00:00,2001-03-01 00:00:00,2000-03-02 00:00:00,2001-02-28 00:00:00,-9.57,-9.58,0.01,-0.601215,-0.325885
2019-12-04 00:00:00,2020-12-03 00:00:00,2019-12-05 00:00:00,2020-12-02 00:00:00,-18.17,19.83,-38.0,-0.768915,0.712244
2020-10-15 00:00:00,2021-10-15 00:00:00,2020-10-16 00:00:00,2021-10-14 00:00:00,9.34,29.21,-19.87,0.957609,1.984724
2013-06-23 00:00:00,2014-06-23 00:00:00,2013-06-25 00:00:00,2014-06-20 00:00:00,6.14,26.0,-19.86,2.065233,2.34054
2009-12-17 00:00:00,2010-12-17 00:00:00,2009-12-18 00:00:00,2010-12-16 00:00:00,-5.18,14.88,-20.06,-0.48528,0.864579
2006-02-17 00:00:00,2007-02-17 00:00:00,2006-02-21 00:00:00,2007-02-16 00:00:00,2.67,15.51,-12.84,0.864759,1.566724
2017-04-24 00:00:00,2018-04-24 00:00:00,2017-04-25 00:00:00,2018-04-23 00:00:00,10.88,13.88,-3.0,1.332281,1.141772
2007-07-21 00:00:00,2008-07-20 00:00:00,2007-07-24 00:00:00,2008-07-18 00:00:00,-4.06,-15.06,11.0,-0.318447,-0.722622
2020-12-10 00:00:00,2021-12-10 00:00:00,2020-12-11 00:00:00,2021-12-09 00:00:00,15.43,29.11,-13.68,1.597838,2.103512
2008-02-07 00:00:00,2009-02-06 00:00:00,2008-02-08 00:00:00,2009-02-05 00:00:00,-47.17,-34.92,-12.25,-2.201939,-0.811637
2003-12-21 00:00:00,2004-12-20 00:00:00,2003-12-23 00:00:00,2004-12-17 00:00:00,4.58,10.93,-6.35,1.080858,0.992365
2020-06-17 00:00:00,2021-06-17 00:00:00,2020-06-18 00:00:00,2021-06-16 00:00:00,8.43,37.56,-29.13,0.817644,2.150594
2017-07-07 00:00:00,2018-07-07 00:00:00,2017-07-10 00:00:00,2018-07-06 00:00:00,4.81,15.76,-10.95,0.592591,1.244471
2017-11-11 00:00:00,2018-11-11 00:00:00,2017-11-14 00:00:00,2018-11-09 00:00:00,-0.06,9.74,-9.8,0.044159,0.724608
2006-06-13 00:00:00,2007-06-13 00:00:00,2006-06-14 00:00:00,2007-06-12 00:00:00,4.95,23.41,-18.46,1.480485,2.122778
2013-11-04 00:00:00,2014-11-04 00:00:00,2013-11-05 00:00:00,2014-11-03 00:00:00,4.98,16.69,-11.71,0.902322,1.47925
2005-04-17 00:00:00,2006-04-17 00:00:00,2005-04-19 00:00:00,2006-04-13 00:00:00,-0.78,13.5,-14.28,-0.239758,1.340446
2008-07-14 00:00:00,2009-07-14 00:00:00,2008-07-15 00:00:00,2009-07-13 00:00:00,-49.42,-23.52,-25.9,-2.15978,-0.362133
2015-11-18 00:00:00,2016-11-17 00:00:00,2015-11-19 00:00:00,2016-11-16 00:00:00,16.25,6.72,9.53,1.964058,0.540132
2023-03-05 00:00:00,2024-03-04 00:00:00,2023-03-07 00:00:00,2024-03-01 00:00:00,13.95,30.73,-16.78,1.650048,2.296051
2001-03-25 00:00:00,2002-03-25 00:00:00,2001-03-27 00:00:00,2002-03-22 00:00:00,8.31,-1.5,9.81,0.853981,0.024702
2017-08-01 00:00:00,2018-08-01 00:00:00,2017-08-02 00:00:00,2018-07-31 00:00:00,4.94,15.82,-10.88,0.604215,1.236353
2005-03-27 00:00:00,2006-03-27 00:00:00,2005-03-29 00:00:00,2006-03-24 00:00:00,0.28,13.72,-13.44,0.098502,1.315422
2011-07-17 00:00:00,2012-07-16 00:00:00,2011-07-19 00:00:00,2012-07-13 00:00:00,1.31,4.45,-3.14,0.163428,0.305741
2005-06-12 00:00:00,2006-06-12 00:00:00,2005-06-14 00:00:00,2006-06-09 00:00:00,0.18,5.55,-5.37,0.074287,0.586851
2009-12-20 00:00:00,2010-12-20 00:00:00,2009-12-22 00:00:00,2010-12-17 00:00:00,-3.65,13.43,-17.08,-0.318784,0.796576
2009-11-28 00:00:00,2010-11-28 00:00:00,2009-12-01 00:00:00,2010-11-26 00:00:00,-0.57,8.85,-9.42,-0.005978,0.565768
2019-02-04 00:00:00,2020-02-04 00:00:00,2019-02-05 00:00:00,2020-02-03 00:00:00,10.5,20.93,-10.43,1.169128,1.670724
2002-05-26 00:00:00,2003-05-26 00:00:00,2002-05-29 00:00:00,2003-05-23 00:00:00,-5.7,-11.13,5.43,-0.357528,-0.302614
2023-10-18 00:00:00,2024-10-17 00:00:00,2023-10-19 00:00:00,2024-10-16 00:00:00,16.02,38.4,-22.38,2.083749,2.726426
2022-10-14 00:00:00,2023-10-14 00:00:00,2022-10-17 00:00:00,2023-10-13 00:00:00,17.07,19.48,-2.41,1.478245,1.215399
2024-03-12 00:00:00,2025-03-12 00:00:00,2024-03-13 00:00:00,2025-03-11 00:00:00,8.42,9.12,-0.7,1.210135,0.728813
2022-04-19 00:00:00,2023-04-19 00:00:00,2022-04-20 00:00:00,2023-04-18 00:00:00,3.82,-5.28,9.1,0.303158,-0.120197
2021-09-16 00:00:00,2022-09-16 00:00:00,2021-09-17 00:00:00,2022-09-15 00:00:00,6.09,-10.65,16.74,0.438392,-0.412456
2016-07-11 00:00:00,2017-07-11 00:00:00,2016-07-12 00:00:00,2017-07-10 00:00:00,6.72,15.05,-8.33,1.138638,1.792406
2002-05-17 00:00:00,2003-05-17 00:00:00,2002-05-20 00:00:00,2003-05-16 00:00:00,-13.08,-12.05,-1.03,-1.100574,-0.341263
2013-01-10 00:00:00,2014-01-10 00:00:00,2013-01-11 00:00:00,2014-01-09 00:00:00,8.72,27.39,-18.67,2.282485,2.300885
2023-03-17 00:00:00,2024-03-16 00:00:00,2023-03-20 00:00:00,2024-03-15 00:00:00,19.01,31.36,-12.35,2.272575,2.410112
2019-12-06 00:00:00,2020-12-05 00:00:00,2019-12-09 00:00:00,2020-12-04 00:00:00,-18.0,20.11,-38.11,-0.759573,0.719394
2014-06-27 00:00:00,2015-06-27 00:00:00,2014-06-30 00:00:00,2015-06-26 00:00:00,8.42,9.31,-0.89,0.918021,0.817569
2013-12-19 00:00:00,2014-12-19 00:00:00,2013-12-20 00:00:00,2014-12-18 00:00:00,2.93,15.48,-12.55,0.479998,1.34747
2007-09-15 00:00:00,2008-09-14 00:00:00,2007-09-18 00:00:00,2008-09-12 00:00:00,-3.28,-15.63,12.35,-0.2492,-0.755316
2018-04-29 00:00:00,2019-04-29 00:00:00,2018-05-01 00:00:00,2019-04-26 00:00:00,-11.64,12.88,-24.52,-1.256634,0.899675
2007-05-10 00:00:00,2008-05-09 00:00:00,2007-05-11 00:00:00,2008-05-08 00:00:00,4.39,-5.96,10.35,0.44763,-0.226984
2008-02-05 00:00:00,2009-02-04 00:00:00,2008-02-06 00:00:00,2009-02-03 00:00:00,-46.26,-35.55,-10.71,-2.133468,-0.835386
2001-01-20 00:00:00,2002-01-20 00:00:00,2001-01-23 00:00:00,2002-01-18 00:00:00,22.11,-15.72,37.83,1.733296,-0.712856
2015-09-17 00:00:00,2016-09-16 00:00:00,2015-09-18 00:00:00,2016-09-15 00:00:00,12.16,11.95,0.21,1.599432,0.847506
2021-08-19 00:00:00,2022-08-19 00:00:00,2021-08-20 00:00:00,2022-08-18 00:00:00,5.05,-2.12,7.17,0.382923,-0.00096
2019-06-02 00:00:00,2020-06-01 00:00:00,2019-06-04 00:00:00,2020-05-29 00:00:00,-6.23,10.7,-16.93,-0.192936,0.483413
2008-03-18 00:00:00,2009-03-18 00:00:00,2008-03-19 00:00:00,2009-03-17 00:00:00,-50.51,-38.57,-11.94,-2.660579,-0.900573
2023-04-11 00:00:00,2024-04-10 00:00:00,2023-04-12 00:00:00,2024-04-09 00:00:00,17.67,29.11,-11.44,2.069447,2.298617
2013-10-26 00:00:00,2014-10-26 00:00:00,2013-10-29 00:00:00,2014-10-24 00:00:00,2.51,13.03,-10.52,0.490915,1.196753
2013-06-01 00:00:00,2014-06-01 00:00:00,2013-06-04 00:00:00,2014-05-30 00:00:00,9.47,20.18,-10.71,2.603417,1.725654
2001-06-16 00:00:00,2002-06-16 00:00:00,2001-06-19 00:00:00,2002-06-14 00:00:00,14.74,-15.9,30.64,1.46701,-0.811248
2019-11-26 00:00:00,2020-11-25 00:00:00,2019-11-27 00:00:00,2020-11-24 00:00:00,-26.62,17.36,-43.98,-1.141696,0.649609
2022-04-01 00:00:00,2023-04-01 00:00:00,2022-04-04 00:00:00,2023-03-31 00:00:00,4.97,-8.86,13.83,0.364835,-0.283739
2020-05-16 00:00:00,2021-05-16 00:00:00,2020-05-19 00:00:00,2021-05-14 00:00:00,3.73,44.97,-41.24,0.356292,2.277966
2010-10-08 00:00:00,2011-10-08 00:00:00,2010-10-11 00:00:00,2011-10-07 00:00:00,-0.5,1.17,-1.67,0.024832,0.158855
2022-03-26 00:00:00,2023-03-26 00:00:00,2022-03-29 00:00:00,2023-03-24 00:00:00,4.86,-12.8,17.66,0.35974,-0.476443
2020-12-18 00:00:00,2021-12-18 00:00:00,2020-12-21 00:00:00,2021-12-17 00:00:00,13.2,26.68,-13.48,1.367288,1.927771
2002-04-06 00:00:00,2003-04-06 00:00:00,2002-04-09 00:00:00,2003-04-04 00:00:00,-6.76,-19.99,13.23,-0.46074,-0.674381
2011-12-02 00:00:00,2012-12-01 00:00:00,2011-12-05 00:00:00,2012-11-30 00:00:00,4.44,15.03,-10.59,0.933406,1.125258
2016-01-31 00:00:00,2017-01-30 00:00:00,2016-02-02 00:00:00,2017-01-27 00:00:00,11.3,22.99,-11.69,1.761587,1.907866
2004-12-06 00:00:00,2005-12-06 00:00:00,2004-12-07 00:00:00,2005-12-05 00:00:00,0.33,9.01,-8.68,0.109042,0.891763
2002-01-31 00:00:00,2003-01-31 00:00:00,2002-02-01 00:00:00,2003-01-30 00:00:00,-6.88,-23.86,16.98,-0.459372,-0.890384
2000-11-19 00:00:00,2001-11-19 00:00:00,2000-11-21 00:00:00,2001-11-16 00:00:00,5.13,-14.47,19.6,0.451178,-0.573384
2004-03-15 00:00:00,2005-03-15 00:00:00,2004-03-16 00:00:00,2005-03-14 00:00:00,6.02,10.44,-4.42,1.61178,0.967455
2005-12-01 00:00:00,2006-12-01 00:00:00,2005-12-02 00:00:00,2006-11-30 00:00:00,2.64,12.8,-10.16,0.843191,1.259814
2017-06-08 00:00:00,2018-06-08 00:00:00,2017-06-09 00:00:00,2018-06-07 00:00:00,8.7,16.13,-7.43,1.028581,1.271478
2018-09-08 00:00:00,2019-09-08 00:00:00,2018-09-11 00:00:00,2019-09-06 00:00:00,-9.03,5.15,-14.18,-0.773945,0.387711
2017-04-16 00:00:00,2018-04-16 00:00:00,2017-04-18 00:00:00,2018-04-13 00:00:00,11.21,15.54,-4.33,1.374282,1.26738
2023-10-11 00:00:00,2024-10-10 00:00:00,2023-10-12 00:00:00,2024-10-09 00:00:00,13.34,34.89,-21.55,1.605643,2.494134
2016-06-26 00:00:00,2017-06-26 00:00:00,2016-06-28 00:00:00,2017-06-23 00:00:00,8.46,22.08,-13.62,1.37611,2.464538
2003-04-06 00:00:00,2004-04-05 00:00:00,2003-04-08 00:00:00,2004-04-02 00:00:00,-3.74,32.04,-35.78,-0.534087,2.204275
2020-03-12 00:00:00,2021-03-12 00:00:00,2020-03-13 00:00:00,2021-03-11 00:00:00,-5.81,48.85,-54.66,-0.181922,1.579381
2013-03-12 00:00:00,2014-03-12 00:00:00,2013-03-13 00:00:00,2014-03-11 00:00:00,6.83,22.52,-15.69,1.9638,1.856048
2010-09-10 00:00:00,2011-09-10 00:00:00,2010-09-13 00:00:00,2011-09-09 00:00:00,3.27,4.9,-1.63,0.335368,0.349777
2014-11-03 00:00:00,2015-11-03 00:00:00,2014-11-04 00:00:00,2015-11-02 00:00:00,10.89,6.75,4.14,0.950068,0.514772
2005-02-01 00:00:00,2006-02-01 00:00:00,2005-02-02 00:00:00,2006-01-31 00:00:00,0.09,8.79,-8.7,0.043571,0.865727
2017-06-13 00:00:00,2018-06-13 00:00:00,2017-06-14 00:00:00,2018-06-12 00:00:00,8.45,16.38,-7.93,1.003043,1.289633
2010-01-29 00:00:00,2011-01-29 00:00:00,2010-02-01 00:00:00,2011-01-28 00:00:00,5.46,19.41,-13.95,0.518416,1.104592
2024-06-20 00:00:00,2025-06-20 00:00:00,2024-06-21 00:00:00,2025-06-18 00:00:00,1.93,10.76,-8.83,0.202298,0.606183
2012-10-09 00:00:00,2013-10-09 00:00:00,2012-10-10 00:00:00,2013-10-08 00:00:00,9.92,18.02,-8.1,2.225692,1.490818
2013-05-04 00:00:00,2014-05-04 00:00:00,2013-05-07 00:00:00,2014-05-02 00:00:00,10.01,17.99,-7.98,2.681671,1.547067
2010-09-17 00:00:00,2011-09-17 00:00:00,2010-09-20 00:00:00,2011-09-16 00:00:00,1.21,8.52,-7.31,0.161314,0.528747
2024-01-10 00:00:00,2025-01-09 00:00:00,2024-01-11 00:00:00,2025-01-08 00:00:00,18.86,25.34,-6.48,2.177513,1.873353
2014-09-29 00:00:00,2015-09-29 00:00:00,2014-09-30 00:00:00,2015-09-28 00:00:00,9.37,-2.65,12.02,0.830764,-0.101632
2002-09-11 00:00:00,2003-09-11 00:00:00,2002-09-12 00:00:00,2003-09-10 00:00:00,-12.71,15.94,-28.65,-1.227103,0.786516
2002-01-03 00:00:00,2003-01-03 00:00:00,2002-01-04 00:00:00,2003-01-02 00:00:00,-10.46,-21.35,10.89,-0.712099,-0.773718
2001-01-30 00:00:00,2002-01-30 00:00:00,2001-01-31 00:00:00,2002-01-29 00:00:00,8.05,-18.49,26.54,0.72736,-0.861787
2003-05-08 00:00:00,2004-05-07 00:00:00,2003-05-09 00:00:00,2004-05-06 00:00:00,-7.97,21.17,-29.14,-1.129158,1.596108
2019-08-26 00:00:00,2020-08-25 00:00:00,2019-08-27 00:00:00,2020-08-24 00:00:00,-6.26,21.92,-28.18,-0.179528,0.781864
2005-05-26 00:00:00,2006-05-26 00:00:00,2005-05-27 00:00:00,2006-05-25 00:00:00,-2.73,8.1,-10.83,-0.581033,0.846936
