Input Start Date,Input End Date,Start Date,End Date,Model Result,Buy/Hold Result,Delta,Model Sharpe,Buy/Hold Sharpe,SPY Buy/Hold Result,SPY Sharpe,SPY Delta
2000-06-08 00:00:00,2001-06-08 00:00:00,2000-06-09 00:00:00,2001-06-07 00:00:00,65.81,57.12,8.69,1.061045,0.949053,-11.62,-0.446916,77.43
2006-12-09 00:00:00,2007-12-09 00:00:00,2006-12-12 00:00:00,2007-12-07 00:00:00,19.96,41.99,-22.03,1.17681,1.004834,8.48,0.611616,11.48
2012-06-20 00:00:00,2013-06-20 00:00:00,2012-06-21 00:00:00,2013-06-19 00:00:00,4.36,17.63,-13.27,0.664923,0.731166,25.51,1.957825,-21.15
2021-05-11 00:00:00,2022-05-11 00:00:00,2021-05-12 00:00:00,2022-05-10 00:00:00,10.07,27.97,-17.9,0.522984,0.72664,-0.26,0.069911,10.33
2005-01-24 00:00:00,2006-01-24 00:00:00,2005-01-25 00:00:00,2006-01-23 00:00:00,-14.06,110.41,-124.47,-1.2976,2.197004,10.07,0.982483,-24.13
2014-06-26 00:00:00,2015-06-26 00:00:00,2014-06-27 00:00:00,2015-06-25 00:00:00,-1.88,17.17,-19.05,-0.201235,0.706948,9.28,0.814824,-11.16
2005-08-20 00:00:00,2006-08-20 00:00:00,2005-08-23 00:00:00,2006-08-18 00:00:00,-18.16,87.72,-105.88,-0.980617,1.65315,8.85,0.833301,-27.01
2012-07-10 00:00:00,2013-07-10 00:00:00,2012-07-11 00:00:00,2013-07-09 00:00:00,5.09,14.93,-9.84,0.953874,0.66227,25.84,1.981955,-20.75
2010-12-15 00:00:00,2011-12-15 00:00:00,2010-12-16 00:00:00,2011-12-14 00:00:00,-21.48,-4.97,-16.51,-1.569257,0.193586,-0.53,0.090445,-20.95
2001-06-12 00:00:00,2002-06-12 00:00:00,2001-06-13 00:00:00,2002-06-11 00:00:00,-28.78,-34.77,5.99,-0.388001,-0.204429,-17.24,-0.888084,-11.54
2013-07-10 00:00:00,2014-07-10 00:00:00,2013-07-11 00:00:00,2014-07-09 00:00:00,-1.3,33.2,-34.5,-0.285377,1.427509,20.04,1.881521,-21.34
2015-06-19 00:00:00,2016-06-18 00:00:00,2015-06-22 00:00:00,2016-06-17 00:00:00,-3.44,117.58,-121.02,-0.295305,2.222279,-0.42,0.057321,-3.02
2018-04-27 00:00:00,2019-04-27 00:00:00,2018-04-30 00:00:00,2019-04-26 00:00:00,26.25,-20.56,46.81,1.237819,-0.204729,13.08,0.909922,13.17
2007-08-22 00:00:00,2008-08-21 00:00:00,2007-08-23 00:00:00,2008-08-20 00:00:00,51.12,-56.0,107.12,1.507585,-0.861174,-11.17,-0.502179,62.29
2016-08-09 00:00:00,2017-08-09 00:00:00,2016-08-10 00:00:00,2017-08-08 00:00:00,28.67,192.71,-164.04,2.35807,2.371696,15.92,1.900465,12.75
2007-10-13 00:00:00,2008-10-12 00:00:00,2007-10-16 00:00:00,2008-10-10 00:00:00,36.91,-81.45,118.36,1.067904,-1.971707,-41.23,-1.936921,78.14
2002-02-09 00:00:00,2003-02-09 00:00:00,2002-02-12 00:00:00,2003-02-07 00:00:00,-65.57,-84.31,18.74,-1.108186,-1.442187,-23.72,-0.889519,-41.85
2006-02-17 00:00:00,2007-02-17 00:00:00,2006-02-21 00:00:00,2007-02-16 00:00:00,-2.67,40.85,-43.52,-0.036238,0.947829,15.51,1.566714,-18.18
2009-06-21 00:00:00,2010-06-21 00:00:00,2009-06-23 00:00:00,2010-06-18 00:00:00,2.03,17.14,-15.11,0.203652,0.578454,27.44,1.42482,-25.41
2024-05-23 00:00:00,2025-05-23 00:00:00,2024-05-24 00:00:00,2025-05-22 00:00:00,-9.23,24.8,-34.03,-0.437945,0.675518,11.54,0.64377,-20.77
2023-05-25 00:00:00,2024-05-24 00:00:00,2023-05-26 00:00:00,2024-05-23 00:00:00,14.04,166.61,-152.57,0.775803,2.466829,27.04,2.188722,-13.0
2008-08-16 00:00:00,2009-08-16 00:00:00,2008-08-19 00:00:00,2009-08-14 00:00:00,-8.55,0.0,-8.55,0.062826,0.397928,-18.49,-0.225536,9.94
2019-05-16 00:00:00,2020-05-15 00:00:00,2019-05-17 00:00:00,2020-05-14 00:00:00,-49.56,105.93,-155.49,-1.913628,1.589244,1.73,0.213673,-51.29
2007-07-23 00:00:00,2008-07-22 00:00:00,2007-07-24 00:00:00,2008-07-21 00:00:00,34.49,-60.67,95.16,1.12513,-1.056488,-15.01,-0.718376,49.5
2013-09-14 00:00:00,2014-09-14 00:00:00,2013-09-17 00:00:00,2014-09-12 00:00:00,-1.5,22.86,-24.36,-0.331999,0.984372,18.69,1.765609,-20.19
2018-08-22 00:00:00,2019-08-22 00:00:00,2018-08-23 00:00:00,2019-08-21 00:00:00,37.89,-35.59,73.48,1.45727,-0.56646,4.35,0.344657,33.54
2003-02-02 00:00:00,2004-02-02 00:00:00,2003-02-04 00:00:00,2004-01-30 00:00:00,-5.36,121.39,-126.75,-0.032817,1.507989,35.08,2.053449,-40.44
2013-08-31 00:00:00,2014-08-31 00:00:00,2013-09-04 00:00:00,2014-08-29 00:00:00,-1.5,33.03,-34.53,-0.331999,1.319968,23.47,2.156838,-24.97
2017-05-28 00:00:00,2018-05-28 00:00:00,2017-05-31 00:00:00,2018-05-25 00:00:00,30.52,73.18,-42.66,1.839838,1.635119,14.87,1.201198,15.65
2001-06-14 00:00:00,2002-06-14 00:00:00,2001-06-15 00:00:00,2002-06-13 00:00:00,-28.4,-41.8,13.4,-0.339359,-0.350919,-15.82,-0.803881,-12.58
2012-06-07 00:00:00,2013-06-07 00:00:00,2012-06-08 00:00:00,2013-06-06 00:00:00,2.73,19.66,-16.93,0.451701,0.772757,24.98,1.907817,-22.25
2010-01-03 00:00:00,2011-01-03 00:00:00,2010-01-05 00:00:00,2010-12-31 00:00:00,3.7,-17.91,21.61,0.327408,-0.243377,12.84,0.768762,-9.14
2004-06-10 00:00:00,2005-06-10 00:00:00,2004-06-14 00:00:00,2005-06-09 00:00:00,-1.11,40.45,-41.56,0.043983,0.902529,8.5,0.821279,-9.61
2021-08-08 00:00:00,2022-08-08 00:00:00,2021-08-10 00:00:00,2022-08-05 00:00:00,15.56,-4.69,20.25,0.695213,0.212706,-5.27,-0.163355,20.83
2014-07-23 00:00:00,2015-07-23 00:00:00,2014-07-24 00:00:00,2015-07-22 00:00:00,1.42,9.03,-7.61,0.214538,0.449262,8.5,0.736832,-7.08
2010-05-01 00:00:00,2011-05-01 00:00:00,2010-05-04 00:00:00,2011-04-29 00:00:00,-11.51,35.59,-47.1,-0.87052,0.848507,18.4,1.074508,-29.91
2017-10-06 00:00:00,2018-10-06 00:00:00,2017-10-09 00:00:00,2018-10-05 00:00:00,6.52,45.92,-39.4,0.589762,1.267173,15.41,1.216674,-8.89
2012-05-31 00:00:00,2013-05-31 00:00:00,2012-06-01 00:00:00,2013-05-30 00:00:00,-0.25,24.29,-24.54,0.000467,0.89387,32.27,2.379835,-32.52
2001-09-30 00:00:00,2002-09-30 00:00:00,2001-10-02 00:00:00,2002-09-27 00:00:00,42.58,-64.15,106.73,0.849331,-0.687015,-20.5,-0.845267,63.08
2002-04-30 00:00:00,2003-04-30 00:00:00,2002-05-01 00:00:00,2003-04-29 00:00:00,14.85,-59.4,74.25,0.548468,-0.484837,-14.2,-0.420813,29.05
2019-03-20 00:00:00,2020-03-19 00:00:00,2019-03-21 00:00:00,2020-03-18 00:00:00,-28.78,10.65,-39.43,-1.124178,0.456681,-14.49,-0.464233,-14.29
2001-10-20 00:00:00,2002-10-20 00:00:00,2001-10-23 00:00:00,2002-10-18 00:00:00,-15.15,-78.93,63.78,0.074081,-1.335231,-17.44,-0.616933,2.29
2005-07-25 00:00:00,2006-07-25 00:00:00,2005-07-26 00:00:00,2006-07-24 00:00:00,-3.65,47.51,-51.16,-0.16058,1.168135,4.18,0.428518,-7.83
2020-08-29 00:00:00,2021-08-29 00:00:00,2020-09-01 00:00:00,2021-08-27 00:00:00,0.5,63.92,-63.42,0.103475,1.382949,29.6,1.837124,-29.1
2021-11-27 00:00:00,2022-11-27 00:00:00,2021-11-30 00:00:00,2022-11-25 00:00:00,5.94,-50.17,56.11,0.348864,-0.790599,-10.35,-0.339815,16.29
2017-05-26 00:00:00,2018-05-26 00:00:00,2017-05-30 00:00:00,2018-05-25 00:00:00,34.97,72.56,-37.59,1.987938,1.622251,14.84,1.196739,20.13
2018-01-15 00:00:00,2019-01-15 00:00:00,2018-01-17 00:00:00,2019-01-14 00:00:00,22.07,-32.87,54.94,0.954067,-0.549244,-6.19,-0.280867,28.26
2023-12-14 00:00:00,2024-12-13 00:00:00,2023-12-15 00:00:00,2024-12-12 00:00:00,39.49,181.0,-141.51,1.806099,2.25331,29.98,2.24368,9.51
2021-12-20 00:00:00,2022-12-20 00:00:00,2021-12-21 00:00:00,2022-12-19 00:00:00,11.72,-44.04,55.76,0.57911,-0.623149,-16.6,-0.636397,28.32
2013-09-21 00:00:00,2014-09-21 00:00:00,2013-09-24 00:00:00,2014-09-19 00:00:00,-1.5,23.85,-25.35,-0.331999,1.013618,20.69,1.946522,-22.19
2003-03-18 00:00:00,2004-03-17 00:00:00,2003-03-19 00:00:00,2004-03-16 00:00:00,-37.57,52.9,-90.47,-0.774997,0.977956,29.16,1.919814,-66.73
2002-10-07 00:00:00,2003-10-07 00:00:00,2002-10-08 00:00:00,2003-10-06 00:00:00,-77.54,121.71,-199.25,-1.970206,1.373615,31.36,1.448438,-108.9
2021-03-10 00:00:00,2022-03-10 00:00:00,2021-03-11 00:00:00,2022-03-09 00:00:00,-10.29,77.24,-87.53,-0.561293,1.438797,10.06,0.740397,-20.35
2008-11-07 00:00:00,2009-11-07 00:00:00,2008-11-10 00:00:00,2009-11-06 00:00:00,5.19,61.27,-56.08,0.324845,1.063204,18.65,0.676419,-13.46
2000-09-20 00:00:00,2001-09-20 00:00:00,2000-09-21 00:00:00,2001-09-19 00:00:00,5.76,-9.11,14.87,0.423327,0.410436,-27.93,-1.308999,33.69
2003-12-07 00:00:00,2004-12-06 00:00:00,2003-12-09 00:00:00,2004-12-03 00:00:00,12.27,6.25,6.02,0.668019,0.430529,13.86,1.223703,-1.59
2005-02-14 00:00:00,2006-02-14 00:00:00,2005-02-15 00:00:00,2006-02-13 00:00:00,-13.01,70.54,-83.55,-1.184622,1.673405,6.2,0.630307,-19.21
2006-10-02 00:00:00,2007-10-02 00:00:00,2006-10-03 00:00:00,2007-10-01 00:00:00,16.95,100.19,-83.24,1.39274,1.859479,17.87,1.345941,-0.92
2020-12-09 00:00:00,2021-12-09 00:00:00,2020-12-10 00:00:00,2021-12-08 00:00:00,15.14,145.55,-130.41,1.418309,2.335261,29.83,2.151884,-14.69
2002-02-08 00:00:00,2003-02-08 00:00:00,2002-02-11 00:00:00,2003-02-07 00:00:00,-23.81,-83.98,60.17,-0.000664,-1.416584,-23.96,-0.899559,0.15
2010-02-03 00:00:00,2011-02-03 00:00:00,2010-02-04 00:00:00,2011-02-02 00:00:00,-4.32,60.88,-65.2,-0.282374,1.223817,25.0,1.384937,-29.32
2007-07-07 00:00:00,2008-07-06 00:00:00,2007-07-10 00:00:00,2008-07-03 00:00:00,23.55,-58.81,82.36,0.85299,-0.992055,-14.62,-0.710846,38.17
2012-10-10 00:00:00,2013-10-10 00:00:00,2012-10-11 00:00:00,2013-10-09 00:00:00,6.58,22.2,-15.62,1.56576,0.98099,18.04,1.492255,-11.46
2010-05-31 00:00:00,2011-05-31 00:00:00,2010-06-02 00:00:00,2011-05-27 00:00:00,-20.38,53.3,-73.68,-1.451252,1.094677,23.41,1.503127,-43.79
2001-07-30 00:00:00,2002-07-30 00:00:00,2001-07-31 00:00:00,2002-07-29 00:00:00,-28.82,-62.62,33.8,-0.314791,-0.831424,-25.02,-1.163495,-3.8
2010-11-19 00:00:00,2011-11-19 00:00:00,2010-11-22 00:00:00,2011-11-18 00:00:00,-9.69,1.24,-10.93,-0.345038,0.300324,3.51,0.267586,-13.2
2009-02-17 00:00:00,2010-02-17 00:00:00,2009-02-18 00:00:00,2010-02-16 00:00:00,6.27,119.78,-113.51,0.368526,1.745753,42.07,1.589459,-35.8
2014-11-10 00:00:00,2015-11-10 00:00:00,2014-11-11 00:00:00,2015-11-09 00:00:00,-0.81,61.5,-62.31,-0.014583,1.572571,3.97,0.336663,-4.78
2009-02-08 00:00:00,2010-02-08 00:00:00,2009-02-10 00:00:00,2010-02-05 00:00:00,5.14,74.03,-68.89,0.327298,1.28745,31.31,1.247871,-26.17
2023-01-03 00:00:00,2024-01-03 00:00:00,2023-01-04 00:00:00,2024-01-02 00:00:00,-7.54,226.73,-234.27,-0.922761,2.707007,25.03,1.79324,-32.57
2005-02-09 00:00:00,2006-02-09 00:00:00,2005-02-10 00:00:00,2006-02-08 00:00:00,-16.98,76.74,-93.72,-1.567551,1.76895,7.61,0.755059,-24.59
2006-01-15 00:00:00,2007-01-15 00:00:00,2006-01-18 00:00:00,2007-01-12 00:00:00,-13.86,65.01,-78.87,-0.687381,1.28859,14.14,1.40194,-28.0
2020-04-17 00:00:00,2021-04-17 00:00:00,2020-04-20 00:00:00,2021-04-16 00:00:00,-0.28,122.05,-122.33,0.033864,2.035012,50.56,2.350383,-50.84
2007-03-14 00:00:00,2008-03-13 00:00:00,2007-03-15 00:00:00,2008-03-12 00:00:00,41.96,-2.94,44.9,1.546437,0.221832,-4.08,-0.151035,46.04
2002-01-15 00:00:00,2003-01-15 00:00:00,2002-01-16 00:00:00,2003-01-14 00:00:00,-43.76,-80.32,36.56,-0.427626,-1.203525,-15.96,-0.523294,-27.8
2011-12-27 00:00:00,2012-12-26 00:00:00,2011-12-28 00:00:00,2012-12-24 00:00:00,-3.38,-10.07,6.69,-0.465367,-0.177768,16.56,1.292847,-19.94
2011-09-07 00:00:00,2012-09-06 00:00:00,2011-09-08 00:00:00,2012-09-05 00:00:00,-3.03,-6.06,3.03,-0.157727,0.040824,20.89,1.126107,-23.92
2012-02-05 00:00:00,2013-02-04 00:00:00,2012-02-07 00:00:00,2013-02-01 00:00:00,-3.38,-20.9,17.52,-0.466305,-0.598988,14.69,1.153133,-18.07
2001-09-04 00:00:00,2002-09-04 00:00:00,2001-09-05 00:00:00,2002-09-03 00:00:00,47.67,-76.45,124.12,0.906985,-1.142394,-21.3,-0.867078,68.97
2014-07-14 00:00:00,2015-07-14 00:00:00,2014-07-15 00:00:00,2015-07-13 00:00:00,0.98,4.4,-3.42,0.160738,0.294122,8.45,0.729743,-7.47
2008-03-20 00:00:00,2009-03-20 00:00:00,2008-03-24 00:00:00,2009-03-19 00:00:00,25.05,-49.68,74.73,0.700933,-0.399933,-40.29,-0.96653,65.34
2020-03-03 00:00:00,2021-03-03 00:00:00,2020-03-04 00:00:00,2021-03-02 00:00:00,-46.21,88.68,-134.89,-1.778343,1.406179,25.86,0.875086,-72.07
2004-01-01 00:00:00,2004-12-31 00:00:00,2004-01-05 00:00:00,2004-12-30 00:00:00,33.2,-4.07,37.27,1.502207,0.252473,9.79,0.903042,23.41
2013-08-20 00:00:00,2014-08-20 00:00:00,2013-08-21 00:00:00,2014-08-19 00:00:00,-1.5,32.66,-34.16,-0.331337,1.308979,22.93,2.066508,-24.43
2000-11-05 00:00:00,2001-11-05 00:00:00,2000-11-07 00:00:00,2001-11-02 00:00:00,-26.45,31.83,-58.28,-0.044864,0.783121,-23.06,-1.025047,-3.39
2018-06-06 00:00:00,2019-06-06 00:00:00,2018-06-07 00:00:00,2019-06-05 00:00:00,40.37,-46.06,86.43,1.593528,-0.96128,3.99,0.334328,36.38
2022-11-13 00:00:00,2023-11-13 00:00:00,2022-11-15 00:00:00,2023-11-10 00:00:00,-1.53,190.2,-191.73,-0.086617,2.347817,12.31,0.895185,-13.84
2007-12-15 00:00:00,2008-12-14 00:00:00,2007-12-18 00:00:00,2008-12-12 00:00:00,26.53,-74.8,101.33,0.726041,-1.247972,-37.7,-0.957562,64.23
2024-05-13 00:00:00,2025-05-13 00:00:00,2024-05-14 00:00:00,2025-05-12 00:00:00,-0.04,34.68,-34.72,0.082922,0.80384,12.82,0.701836,-12.86
2018-03-17 00:00:00,2019-03-17 00:00:00,2018-03-20 00:00:00,2019-03-15 00:00:00,40.5,-31.74,72.24,1.589973,-0.485247,5.84,0.438152,34.66
2019-03-31 00:00:00,2020-03-30 00:00:00,2019-04-02 00:00:00,2020-03-27 00:00:00,-32.32,38.58,-70.9,-1.274077,0.891428,-9.57,-0.203232,-22.75
2013-05-25 00:00:00,2014-05-25 00:00:00,2013-05-29 00:00:00,2014-05-23 00:00:00,-1.3,30.57,-31.87,-0.285948,1.321501,17.53,1.509802,-18.83
2002-07-25 00:00:00,2003-07-25 00:00:00,2002-07-26 00:00:00,2003-07-24 00:00:00,-38.17,40.92,-79.09,-0.246279,0.835431,17.03,0.766255,-55.2
2015-05-12 00:00:00,2016-05-11 00:00:00,2015-05-13 00:00:00,2016-05-10 00:00:00,-3.01,74.46,-77.47,-0.251705,1.743953,1.37,0.165456,-4.38
2015-02-21 00:00:00,2016-02-21 00:00:00,2015-02-24 00:00:00,2016-02-19 00:00:00,1.22,38.17,-36.95,0.162114,1.065887,-7.48,-0.391805,8.7
2016-10-18 00:00:00,2017-10-18 00:00:00,2016-10-19 00:00:00,2017-10-17 00:00:00,39.93,198.9,-158.97,2.523479,2.369717,21.63,2.74071,18.3
2000-09-22 00:00:00,2001-09-22 00:00:00,2000-09-25 00:00:00,2001-09-21 00:00:00,-61.98,-28.73,-33.25,-0.898462,0.174365,-31.72,-1.534142,-30.26
2003-05-26 00:00:00,2004-05-25 00:00:00,2003-05-28 00:00:00,2004-05-24 00:00:00,-6.71,-6.75,0.04,-0.044347,0.131495,17.08,1.340222,-23.79
2003-04-12 00:00:00,2004-04-11 00:00:00,2003-04-15 00:00:00,2004-04-08 00:00:00,-52.58,99.4,-151.98,-1.162117,1.407763,29.4,2.089726,-81.98
2020-09-15 00:00:00,2021-09-15 00:00:00,2020-09-16 00:00:00,2021-09-14 00:00:00,10.45,77.92,-67.47,1.061146,1.65783,33.05,2.15544,-22.6
2004-09-05 00:00:00,2005-09-05 00:00:00,2004-09-08 00:00:00,2005-09-02 00:00:00,-21.18,145.05,-166.23,-1.666333,2.325895,10.78,1.06193,-31.96
2018-09-08 00:00:00,2019-09-08 00:00:00,2018-09-11 00:00:00,2019-09-06 00:00:00,29.84,-34.24,64.08,1.29707,-0.51231,5.15,0.387712,24.69
2015-12-24 00:00:00,2016-12-23 00:00:00,2015-12-28 00:00:00,2016-12-22 00:00:00,7.09,226.31,-219.22,0.906785,2.811877,12.19,0.945491,-5.1
2011-08-04 00:00:00,2012-08-03 00:00:00,2011-08-05 00:00:00,2012-08-02 00:00:00,-12.4,3.78,-16.18,-0.681723,0.307963,16.21,0.782646,-28.61
2001-08-24 00:00:00,2002-08-24 00:00:00,2001-08-27 00:00:00,2002-08-23 00:00:00,155.0,-73.95,228.95,1.686161,-1.035915,-18.95,-0.756809,173.95
2010-10-21 00:00:00,2011-10-21 00:00:00,2010-10-22 00:00:00,2011-10-20 00:00:00,-25.98,22.12,-48.1,-0.981206,0.634031,4.84,0.333369,-30.82
2017-06-13 00:00:00,2018-06-13 00:00:00,2017-06-14 00:00:00,2018-06-12 00:00:00,31.72,73.56,-41.84,1.895924,1.67773,16.38,1.289628,15.34
2016-05-04 00:00:00,2017-05-04 00:00:00,2016-05-05 00:00:00,2017-05-03 00:00:00,14.83,200.26,-185.43,1.760637,2.562772,18.75,1.829452,-3.92
2003-09-09 00:00:00,2004-09-08 00:00:00,2003-09-10 00:00:00,2004-09-07 00:00:00,16.64,-34.89,51.53,0.648903,-0.402041,12.44,1.081996,4.2
2015-03-05 00:00:00,2016-03-04 00:00:00,2015-03-06 00:00:00,2016-03-03 00:00:00,1.22,47.16,-45.94,0.161791,1.231142,-1.73,-0.020811,2.95
2006-12-17 00:00:00,2007-12-17 00:00:00,2006-12-19 00:00:00,2007-12-14 00:00:00,-3.86,35.93,-39.79,-0.168124,0.906817,4.83,0.382461,-8.69
2004-02-02 00:00:00,2005-02-01 00:00:00,2004-02-03 00:00:00,2005-01-31 00:00:00,40.07,1.73,38.34,1.647597,0.352358,5.84,0.568772,34.23
2007-09-22 00:00:00,2008-09-21 00:00:00,2007-09-25 00:00:00,2008-09-19 00:00:00,44.63,-68.15,112.78,1.268998,-1.327249,-16.27,-0.71645,60.9
2018-01-22 00:00:00,2019-01-22 00:00:00,2018-01-23 00:00:00,2019-01-18 00:00:00,17.54,-34.13,51.67,0.851801,-0.58724,-4.15,-0.155325,21.69
2010-04-04 00:00:00,2011-04-04 00:00:00,2010-04-06 00:00:00,2011-04-01 00:00:00,-23.02,6.74,-29.76,-1.05735,0.382049,14.07,0.834503,-37.09
2022-02-23 00:00:00,2023-02-23 00:00:00,2022-02-24 00:00:00,2023-02-22 00:00:00,42.05,-12.53,54.58,1.614217,0.093353,-5.44,-0.117199,47.49
2003-01-27 00:00:00,2004-01-27 00:00:00,2003-01-28 00:00:00,2004-01-26 00:00:00,-61.41,131.21,-192.62,-1.241334,1.569871,37.2,2.117659,-98.61
2018-08-22 00:00:00,2019-08-22 00:00:00,2018-08-23 00:00:00,2019-08-21 00:00:00,32.76,-35.59,68.35,1.402284,-0.56646,4.35,0.344657,28.41
2019-12-30 00:00:00,2020-12-29 00:00:00,2019-12-31 00:00:00,2020-12-28 00:00:00,-52.77,119.66,-172.43,-2.120642,1.657894,17.79,0.660381,-70.56
2004-12-03 00:00:00,2005-12-03 00:00:00,2004-12-06 00:00:00,2005-12-02 00:00:00,-8.72,68.46,-77.18,-0.598355,1.587786,8.22,0.818411,-16.94
2024-01-10 00:00:00,2025-01-09 00:00:00,2024-01-11 00:00:00,2025-01-08 00:00:00,39.49,155.65,-116.16,1.806099,2.057158,25.34,1.873355,14.15
2017-03-08 00:00:00,2018-03-08 00:00:00,2017-03-09 00:00:00,2018-03-07 00:00:00,14.96,146.22,-131.26,1.370067,2.409924,17.4,1.628603,-2.44
2001-10-13 00:00:00,2002-10-13 00:00:00,2001-10-16 00:00:00,2002-10-11 00:00:00,56.82,-80.11,136.93,1.002015,-1.429509,-22.38,-0.879037,79.2
2005-01-08 00:00:00,2006-01-08 00:00:00,2005-01-11 00:00:00,2006-01-06 00:00:00,-14.19,90.84,-105.03,-1.236974,1.952659,10.6,1.031641,-24.79
2019-07-17 00:00:00,2020-07-16 00:00:00,2019-07-18 00:00:00,2020-07-15 00:00:00,-52.56,141.06,-193.62,-2.120231,1.867439,9.85,0.453786,-62.41
2004-09-25 00:00:00,2005-09-25 00:00:00,2004-09-28 00:00:00,2005-09-23 00:00:00,-20.56,133.64,-154.2,-1.622626,2.308305,11.32,1.107557,-31.88
2024-06-22 00:00:00,2025-06-22 00:00:00,2024-06-25 00:00:00,2025-06-20 00:00:00,-0.04,14.12,-14.16,0.083089,0.52182,10.43,0.592937,-10.47
2011-09-09 00:00:00,2012-09-08 00:00:00,2011-09-12 00:00:00,2012-09-07 00:00:00,32.36,-5.7,38.06,1.688991,0.051137,26.34,1.373267,6.02
2010-05-02 00:00:00,2011-05-02 00:00:00,2010-05-04 00:00:00,2011-04-29 00:00:00,-33.85,35.59,-69.44,-1.633798,0.848507,18.4,1.074508,-52.25
2004-04-01 00:00:00,2005-04-01 00:00:00,2004-04-02 00:00:00,2005-03-31 00:00:00,27.01,-9.66,36.67,1.18229,0.153685,4.91,0.50331,22.1
2022-06-05 00:00:00,2023-06-05 00:00:00,2022-06-07 00:00:00,2023-06-02 00:00:00,11.19,107.99,-96.8,0.832693,1.526463,4.67,0.32552,6.52
2012-04-17 00:00:00,2013-04-17 00:00:00,2012-04-18 00:00:00,2013-04-16 00:00:00,1.25,-5.38,6.63,0.199109,-0.028575,16.09,1.240559,-14.84
2023-09-22 00:00:00,2024-09-21 00:00:00,2023-09-25 00:00:00,2024-09-20 00:00:00,37.12,174.82,-137.7,1.715367,2.22946,33.25,2.369829,3.87
2003-05-27 00:00:00,2004-05-26 00:00:00,2003-05-28 00:00:00,2004-05-25 00:00:00,-12.68,-2.69,-9.99,-0.120742,0.213392,18.76,1.44469,-31.44
2016-12-18 00:00:00,2017-12-18 00:00:00,2016-12-20 00:00:00,2017-12-15 00:00:00,27.04,82.85,-55.81,2.077119,1.666575,20.01,2.748205,7.03
2004-10-14 00:00:00,2005-10-14 00:00:00,2004-10-15 00:00:00,2005-10-13 00:00:00,-19.4,138.67,-158.07,-1.444616,2.387829,7.66,0.782723,-27.06
2010-05-04 00:00:00,2011-05-04 00:00:00,2010-05-05 00:00:00,2011-05-03 00:00:00,-28.71,29.59,-58.3,-1.310214,0.75753,18.49,1.077544,-47.2
2006-11-30 00:00:00,2007-11-30 00:00:00,2006-12-01 00:00:00,2007-11-29 00:00:00,0.31,39.79,-39.48,0.10209,0.971824,6.93,0.52077,-6.62
2010-07-27 00:00:00,2011-07-27 00:00:00,2010-07-28 00:00:00,2011-07-26 00:00:00,-31.22,42.15,-73.37,-1.323145,0.958023,22.72,1.605421,-53.94
2019-07-04 00:00:00,2020-07-03 00:00:00,2019-07-08 00:00:00,2020-07-02 00:00:00,-52.15,145.25,-197.4,-2.090409,1.906308,7.29,0.38144,-59.44
2020-03-10 00:00:00,2021-03-10 00:00:00,2020-03-11 00:00:00,2021-03-09 00:00:00,-36.16,103.48,-139.64,-1.292495,1.541304,43.75,1.346389,-79.91
2008-03-19 00:00:00,2009-03-19 00:00:00,2008-03-20 00:00:00,2009-03-18 00:00:00,30.37,-44.92,75.29,0.791479,-0.285742,-38.33,-0.891302,68.7
2010-02-08 00:00:00,2011-02-08 00:00:00,2010-02-09 00:00:00,2011-02-07 00:00:00,8.68,53.18,-44.5,0.729484,1.118894,25.5,1.411663,-16.82
2010-10-10 00:00:00,2011-10-10 00:00:00,2010-10-12 00:00:00,2011-10-07 00:00:00,-9.66,28.4,-38.06,-0.728067,0.728343,0.86,0.143783,-10.52
2023-10-28 00:00:00,2024-10-27 00:00:00,2023-10-31 00:00:00,2024-10-25 00:00:00,17.79,247.19,-229.4,1.623061,2.701575,40.33,2.911419,-22.54
2004-06-11 00:00:00,2005-06-11 00:00:00,2004-06-15 00:00:00,2005-06-10 00:00:00,1.04,36.82,-35.78,0.148234,0.858071,7.48,0.734107,-6.44
2009-03-25 00:00:00,2010-03-25 00:00:00,2009-03-26 00:00:00,2010-03-24 00:00:00,-5.27,63.73,-69.0,-0.149791,1.257871,43.41,1.982225,-48.68
2013-12-06 00:00:00,2014-12-06 00:00:00,2013-12-09 00:00:00,2014-12-05 00:00:00,-3.38,41.01,-44.39,-0.682421,1.518132,16.89,1.525795,-20.27
2016-02-24 00:00:00,2017-02-23 00:00:00,2016-02-25 00:00:00,2017-02-22 00:00:00,8.19,251.1,-242.91,1.202018,3.005242,23.43,2.103479,-15.24
2006-03-23 00:00:00,2007-03-23 00:00:00,2006-03-24 00:00:00,2007-03-22 00:00:00,9.35,17.92,-8.57,0.576828,0.580937,11.99,1.106702,-2.64
2012-11-16 00:00:00,2013-11-16 00:00:00,2012-11-19 00:00:00,2013-11-15 00:00:00,1.84,41.37,-39.53,1.350485,1.69929,32.24,2.549677,-30.4
2008-02-20 00:00:00,2009-02-19 00:00:00,2008-02-21 00:00:00,2009-02-18 00:00:00,40.69,-62.24,102.93,0.958742,-0.757522,-39.96,-0.986127,80.65
2002-10-14 00:00:00,2003-10-14 00:00:00,2002-10-15 00:00:00,2003-10-13 00:00:00,-52.46,79.02,-131.48,-1.008029,1.120309,20.21,1.075932,-72.67
